V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,class
0.0625,0.0,0.0,0.001953,0.039062,0.0,0.047852,0.000977,0.0,0.0,0.0,0.10156,0.0,0.0,0.0,0.0,0.0,0.0,0.029297000000000004,0.001953,0.0,0.0,0.016602000000000002,0.001953,0.0,0.0,0.00293,0.0,0.0,0.0,0.003906,0.0,0.0,0.19336,0.0,0.0,0.0,0.037108999999999996,0.003906,0.023438,0.0,0.0,0.000977,0.0058590000000000005,0.012695,0.043945,0.012695,0.033202999999999996,0.0,0.0,0.0,0.0,0.007812,0.001953,0.27051,0.0,0.036133,0.0,0.000977,0.0,0.0,0.0,0.0,0.004883,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07421900000000001,0.0,0.0,0.0,0.66992,0.0,0.0,0.0,0.0,0.0,0.0,0.004883,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883,0.09472699999999999,0.0,0.0,0.0,0.0,0.0058590000000000005,0.0,0.006836,0.0,0.083008,0.0,0.053711,0.0,0.0,42
0.0,0.075195,0.0,0.11231,0.0,0.032227,0.003906,0.0,0.003906,0.040039,0.0,0.0,0.038086,0.0,0.0,0.0,0.10449000000000001,0.0,0.028319999999999998,0.026367,0.0,0.0,0.0625,0.042969,0.010742,0.0058590000000000005,0.000977,0.0,0.0,0.028319999999999998,0.007812,0.0,0.084961,0.0,0.007812,0.0,0.019531,0.0,0.007812,0.070312,0.016602000000000002,0.003906,0.020508000000000002,0.0,0.008789,0.0,0.037108999999999996,0.0,0.003906,0.0,0.0,0.0,0.0625,0.000977,0.0,0.0,0.0,0.000977,0.030273,0.0,0.0,0.0,0.0,0.0,76
0.055664,0.0,0.008789,0.029297000000000004,0.0,0.009766,0.057616999999999995,0.008789,0.012695,0.021484,0.0,0.0,0.008789,0.026367,0.0,0.0058590000000000005,0.000977,0.000977,0.064453,0.000977,0.0,0.001953,0.003906,0.014648,0.030273,0.016602000000000002,0.015625,0.008789,0.007812,0.026367,0.016602000000000002,0.0,0.004883,0.0058590000000000005,0.014648,0.0,0.001953,0.030273,0.06543,0.071289,0.0,0.004883,0.046875,0.001953,0.004883,0.006836,0.019531,0.0,0.015625,0.029297000000000004,0.0,0.0,0.013672,0.025391,0.0,0.0,0.032227,0.0,0.022461000000000002,0.0,0.0,0.0,0.032227,0.09472699999999999,54
0.030273,0.012695,0.006836,0.0,0.03125,0.0,0.0058590000000000005,0.021484,0.009766,0.0,0.003906,0.00293,0.0,0.000977,0.0,0.0,0.011719,0.0058590000000000005,0.001953,0.022461000000000002,0.0,0.006836,0.013672,0.007812,0.0,0.0,0.007812,0.007812,0.008789,0.007812,0.010742,0.0,0.0,0.22559,0.013672,0.0,0.0,0.051758000000000005,0.000977,0.003906,0.0,0.0,0.014648,0.035156,0.00293,0.10742,0.0058590000000000005,0.008789,0.0,0.015625,0.0,0.0,0.006836,0.009766,0.19238,0.0,0.010742,0.003906,0.018555000000000002,0.0,0.0,0.0,0.0,0.032227,26
0.010742,0.060547000000000004,0.025391,0.0,0.039062,0.006836,0.00293,0.083984,0.060547000000000004,0.000977,0.0,0.000977,0.026367,0.009766,0.0,0.028319999999999998,0.081055,0.0,0.0,0.06640599999999999,0.000977,0.0,0.008789,0.0,0.0,0.0,0.000977,0.009766,0.027344,0.016602000000000002,0.00293,0.0,0.0,0.044922000000000004,0.013672,0.0,0.0,0.041992,0.0,0.00293,0.0,0.016602000000000002,0.0,0.00293,0.006836,0.10547000000000001,0.012695,0.03125,0.004883,0.03418,0.0,0.000977,0.000977,0.001953,0.049805,0.0,0.013672,0.0,0.011719,0.0,0.0,0.0,0.019531,0.011719,65
0.003906,0.000977,0.004883,0.041016000000000004,0.000977,0.00293,0.015625,0.000977,0.009766,0.018555000000000002,0.015625,0.0,0.010742,0.022461000000000002,0.0,0.013672,0.000977,0.00293,0.05859400000000001,0.004883,0.0,0.014648,0.009766,0.000977,0.029297000000000004,0.007812,0.03418,0.00293,0.040039,0.010742,0.071289,0.0,0.004883,0.000977,0.009766,0.0,0.0,0.000977,0.059570000000000005,0.024413999999999998,0.08984400000000001,0.011719,0.05859400000000001,0.008789,0.006836,0.0,0.026367,0.0,0.020508000000000002,0.036133,0.000977,0.0058590000000000005,0.010742,0.057616999999999995,0.0,0.0,0.008789,0.001953,0.021484,0.0,0.0,0.007812,0.03125,0.042969,47
0.013672,0.006836,0.009766,0.008789,0.001953,0.00293,0.018555000000000002,0.015625,0.019531,0.010742,0.00293,0.0,0.008789,0.041016000000000004,0.0,0.0,0.0058590000000000005,0.0,0.018555000000000002,0.022461000000000002,0.0,0.030273,0.004883,0.0,0.019531,0.000977,0.051758000000000005,0.00293,0.08984400000000001,0.021484,0.071289,0.0,0.001953,0.0,0.010742,0.0,0.0,0.013672,0.030273,0.011719,0.017578,0.001953,0.042969,0.039062,0.007812,0.0,0.055664,0.0,0.015625,0.10352,0.0,0.001953,0.004883,0.043945,0.0,0.0,0.00293,0.0,0.035156,0.0,0.0,0.00293,0.013672,0.041016000000000004,39
0.006836,0.007812,0.016602000000000002,0.007812,0.014648,0.0,0.0058590000000000005,0.013672,0.001953,0.009766,0.020508000000000002,0.0,0.003906,0.00293,0.0,0.000977,0.000977,0.000977,0.0058590000000000005,0.009766,0.0,0.020508000000000002,0.022461000000000002,0.03125,0.026367,0.000977,0.09082,0.000977,0.03418,0.013672,0.044922000000000004,0.009766,0.000977,0.030273,0.013672,0.0,0.0,0.009766,0.021484,0.009766,0.012695,0.000977,0.040039,0.11327999999999999,0.020508000000000002,0.035156,0.032227,0.011719,0.015625,0.004883,0.004883,0.036133,0.013672,0.006836,0.047852,0.0,0.003906,0.006836,0.030273,0.0,0.0,0.003906,0.001953,0.043945,5
0.041016000000000004,0.004883,0.024413999999999998,0.008789,0.003906,0.006836,0.027344,0.013672,0.029297000000000004,0.019531,0.000977,0.0,0.0058590000000000005,0.040039,0.0,0.0,0.0,0.001953,0.020508000000000002,0.010742,0.0,0.001953,0.009766,0.004883,0.000977,0.014648,0.035156,0.0058590000000000005,0.030273,0.018555000000000002,0.05859400000000001,0.0,0.000977,0.0625,0.025391,0.0,0.000977,0.045898,0.015625,0.014648,0.001953,0.000977,0.013672,0.0625,0.0058590000000000005,0.069336,0.028319999999999998,0.000977,0.036133,0.007812,0.0,0.015625,0.003906,0.041016000000000004,0.006836,0.0,0.007812,0.0,0.016602000000000002,0.0,0.0,0.0058590000000000005,0.026367,0.041992,55
0.056641,0.013672,0.001953,0.051758000000000005,0.000977,0.0,0.046875,0.001953,0.0,0.13965,0.006836,0.0,0.0,0.0,0.0,0.0,0.006836,0.006836,0.071289,0.008789,0.0,0.0,0.011719,0.018555000000000002,0.008789,0.041992,0.021484,0.0,0.0058590000000000005,0.0,0.015625,0.0,0.03418,0.00293,0.0,0.0,0.043945,0.004883,0.078125,0.076172,0.015625,0.0,0.024413999999999998,0.003906,0.00293,0.00293,0.025391,0.0,0.001953,0.003906,0.0,0.0,0.026367,0.038086,0.0,0.0,0.009766,0.011719,0.008789,0.001953,0.0,0.020508000000000002,0.0,0.023438,83
0.0,0.008789,0.0,0.0,0.0,0.016602000000000002,0.0,0.0,0.05859400000000001,0.0,0.037108999999999996,0.0,0.003906,0.09277300000000001,0.0,0.003906,0.03418,0.0,0.0,0.0,0.0,0.13867000000000002,0.00293,0.0058590000000000005,0.0,0.027344,0.0,0.0,0.0625,0.0,0.030273,0.003906,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.036133,0.0,0.0,0.0,0.0,0.0,0.0,0.06543,0.12695,0.013672,0.012695,0.007812,0.0058590000000000005,0.0,0.0,0.0,0.099609,0.020508000000000002,0.001953,0.0,0.044922000000000004,0.036133,0.0,100
0.006836,0.00293,0.008789,0.029297000000000004,0.00293,0.0,0.007812,0.00293,0.006836,0.13184,0.000977,0.0,0.004883,0.007812,0.0,0.003906,0.003906,0.0,0.037108999999999996,0.0058590000000000005,0.0,0.001953,0.022461000000000002,0.006836,0.008789,0.008789,0.078125,0.001953,0.007812,0.004883,0.039062,0.0,0.068359,0.013672,0.007812,0.0,0.006836,0.0058590000000000005,0.03418,0.025391,0.14551,0.0,0.036133,0.067383,0.008789,0.0058590000000000005,0.015625,0.000977,0.006836,0.001953,0.0,0.007812,0.014648,0.047852,0.004883,0.0,0.0058590000000000005,0.0,0.00293,0.0,0.0,0.000977,0.010742,0.007812,5
0.041016000000000004,0.0,0.023438,0.001953,0.001953,0.0,0.024413999999999998,0.023438,0.000977,0.0,0.010742,0.0,0.033202999999999996,0.009766,0.0,0.030273,0.0,0.0058590000000000005,0.0,0.018555000000000002,0.08984400000000001,0.048827999999999996,0.001953,0.003906,0.011719,0.00293,0.0,0.019531,0.008789,0.027344,0.0,0.040039,0.0,0.015625,0.029297000000000004,0.028319999999999998,0.0,0.032227,0.014648,0.001953,0.0,0.059570000000000005,0.008789,0.00293,0.003906,0.049805,0.020508000000000002,0.0,0.020508000000000002,0.008789,0.003906,0.037108999999999996,0.0058590000000000005,0.001953,0.001953,0.001953,0.018555000000000002,0.001953,0.017578,0.0,0.06640599999999999,0.000977,0.007812,0.056641,63
0.000977,0.011719,0.000977,0.040039,0.0,0.0,0.0058590000000000005,0.004883,0.048827999999999996,0.007812,0.0,0.0,0.009766,0.09765599999999999,0.0,0.006836,0.003906,0.003906,0.07714800000000001,0.019531,0.00293,0.011719,0.012695,0.043945,0.040039,0.0,0.0,0.0,0.033202999999999996,0.021484,0.032227,0.0,0.018555000000000002,0.0,0.016602000000000002,0.000977,0.004883,0.000977,0.006836,0.051758000000000005,0.0,0.004883,0.001953,0.0,0.019531,0.0,0.026367,0.0,0.046875,0.043945,0.0,0.057616999999999995,0.020508000000000002,0.048827999999999996,0.0,0.0,0.006836,0.0,0.056641,0.0,0.004883,0.0,0.020508000000000002,0.001953,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040039,0.0,0.0,0.0,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,0.0,0.004883,0.0,0.00293,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906,0.041992,0.0,0.000977,0.0,0.0,0.004883,0.0,0.035156,0.0,0.44141,0.0,0.017578,0.0,0.0,56
0.0,0.0,0.0,0.025391,0.0,0.0,0.0,0.0,0.0,0.047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044922000000000004,0.0,0.0,0.0,0.001953,0.0058590000000000005,0.0,0.030273,0.0,0.0,0.014648,0.0,0.020508000000000002,0.0,0.36719,0.0,0.0,0.0,0.32227,0.0,0.003906,0.011719,0.038086,0.0,0.001953,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.022461000000000002,0.029297000000000004,0.0,0.0,0.0,0.0,0.0,0.006836,0.0,0.00293,0.0,0.0,90
0.017578,0.0,0.035156,0.0,0.043945,0.0,0.001953,0.03418,0.000977,0.001953,0.012695,0.044922000000000004,0.014648,0.010742,0.0,0.003906,0.0,0.00293,0.0,0.025391,0.007812,0.030273,0.001953,0.0,0.001953,0.0,0.0,0.025391,0.006836,0.025391,0.007812,0.039062,0.0,0.040039,0.037108999999999996,0.09375,0.0,0.013672,0.00293,0.0,0.0,0.023438,0.00293,0.001953,0.000977,0.045898,0.012695,0.073242,0.018555000000000002,0.036133,0.011719,0.015625,0.0,0.006836,0.075195,0.024413999999999998,0.0058590000000000005,0.000977,0.014648,0.0,0.027344,0.0,0.001953,0.014648,84
0.004883,0.040039,0.0,0.019531,0.001953,0.013672,0.009766,0.000977,0.016602000000000002,0.001953,0.008789,0.0,0.028319999999999998,0.015625,0.0,0.001953,0.040039,0.038086,0.051758000000000005,0.010742,0.0,0.022461000000000002,0.052734,0.061523,0.026367,0.012695,0.0,0.000977,0.042969,0.016602000000000002,0.028319999999999998,0.001953,0.0,0.0,0.001953,0.0,0.0,0.003906,0.004883,0.022461000000000002,0.0,0.016602000000000002,0.007812,0.00293,0.040039,0.00293,0.027344,0.000977,0.040039,0.024413999999999998,0.0058590000000000005,0.029297000000000004,0.030273,0.050781,0.0,0.0,0.013672,0.017578,0.048827999999999996,0.0,0.0,0.0058590000000000005,0.025391,0.004883,99
0.055664,0.013672,0.021484,0.001953,0.027344,0.030273,0.03418,0.054688,0.022461000000000002,0.006836,0.0,0.0,0.003906,0.0,0.0,0.0,0.029297000000000004,0.018555000000000002,0.0058590000000000005,0.026367,0.0,0.0,0.009766,0.0,0.022461000000000002,0.0,0.049805,0.025391,0.0,0.040039,0.006836,0.0,0.0,0.036133,0.013672,0.0,0.0,0.078125,0.026367,0.012695,0.001953,0.0,0.021484,0.054688,0.029297000000000004,0.023438,0.020508000000000002,0.001953,0.0,0.0,0.0,0.0,0.0,0.00293,0.033202999999999996,0.0,0.046875,0.0,0.007812,0.0,0.0,0.0,0.0,0.08203099999999999,36
0.0,0.009766,0.000977,0.037108999999999996,0.001953,0.000977,0.003906,0.0058590000000000005,0.03418,0.00293,0.081055,0.0,0.003906,0.017578,0.001953,0.0,0.003906,0.000977,0.026367,0.013672,0.0,0.047852,0.003906,0.057616999999999995,0.017578,0.053711,0.000977,0.0,0.047852,0.013672,0.035156,0.0,0.012695,0.0,0.006836,0.0,0.015625,0.007812,0.004883,0.017578,0.001953,0.0,0.006836,0.0,0.00293,0.001953,0.017578,0.0,0.014648,0.06347699999999999,0.057616999999999995,0.0,0.06640599999999999,0.023438,0.0,0.0058590000000000005,0.0,0.054688,0.041992,0.003906,0.0,0.038086,0.0,0.007812,96
0.00293,0.000977,0.0,0.035156,0.000977,0.0,0.003906,0.0,0.001953,0.051758000000000005,0.033202999999999996,0.0,0.00293,0.018555000000000002,0.025391,0.003906,0.0,0.0,0.050781,0.0,0.0,0.018555000000000002,0.0,0.020508000000000002,0.014648,0.11719,0.050781,0.0,0.011719,0.004883,0.003906,0.000977,0.036133,0.001953,0.003906,0.0,0.053711,0.000977,0.033202999999999996,0.035156,0.026367,0.0058590000000000005,0.021484,0.011719,0.0,0.0,0.0058590000000000005,0.0,0.017578,0.016602000000000002,0.019531,0.017578,0.03418,0.020508000000000002,0.000977,0.003906,0.0,0.014648,0.004883,0.015625,0.0,0.10352,0.009766,0.008789,8
0.03125,0.013672,0.009766,0.0,0.021484,0.0,0.000977,0.009766,0.0,0.038086,0.0,0.24706999999999998,0.0,0.0,0.0,0.0,0.027344,0.003906,0.00293,0.024413999999999998,0.0,0.0,0.000977,0.0,0.0,0.0,0.038086,0.001953,0.0,0.013672,0.0,0.0,0.001953,0.012695,0.014648,0.0,0.0,0.001953,0.008789,0.007812,0.012695,0.0,0.001953,0.088867,0.0,0.018555000000000002,0.0,0.023438,0.0,0.0,0.0,0.0,0.0,0.0,0.31055,0.0,0.004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,30
0.030273,0.020508000000000002,0.025391,0.0,0.057616999999999995,0.0058590000000000005,0.013672,0.075195,0.016602000000000002,0.00293,0.0,0.0,0.001953,0.0,0.0,0.0,0.033202999999999996,0.043945,0.000977,0.032227,0.0,0.0,0.016602000000000002,0.0,0.014648,0.0,0.022461000000000002,0.050781,0.0,0.021484,0.000977,0.0,0.0,0.10059,0.026367,0.0,0.0,0.069336,0.0058590000000000005,0.0,0.001953,0.0,0.014648,0.054688,0.015625,0.08203099999999999,0.010742,0.004883,0.0,0.000977,0.0,0.0,0.0,0.000977,0.025391,0.0,0.037108999999999996,0.0,0.003906,0.0,0.0,0.0,0.0,0.057616999999999995,36
0.047852,0.0,0.000977,0.032227,0.0,0.000977,0.010742,0.0,0.012695,0.16797,0.001953,0.0,0.0058590000000000005,0.009766,0.0,0.0,0.001953,0.000977,0.080078,0.006836,0.0,0.016602000000000002,0.001953,0.006836,0.008789,0.035156,0.051758000000000005,0.0,0.012695,0.004883,0.008789,0.0,0.041016000000000004,0.000977,0.003906,0.0,0.038086,0.000977,0.07910199999999999,0.08984400000000001,0.025391,0.0,0.007812,0.008789,0.003906,0.0,0.007812,0.0,0.008789,0.016602000000000002,0.000977,0.0,0.009766,0.03125,0.0,0.0,0.000977,0.003906,0.015625,0.009766,0.0,0.015625,0.025391,0.025391,85
0.0,0.0,0.0,0.008789,0.0,0.0,0.0,0.0,0.00293,0.003906,0.12012,0.0,0.0,0.004883,0.003906,0.0,0.004883,0.0,0.060547000000000004,0.0,0.0,0.014648,0.00293,0.09082,0.001953,0.13672,0.0,0.0,0.038086,0.0,0.05859400000000001,0.0,0.013672,0.0,0.0,0.0,0.045898,0.0,0.0,0.022461000000000002,0.0,0.000977,0.0,0.0,0.000977,0.0,0.0,0.0,0.011719,0.043945,0.037108999999999996,0.001953,0.027344,0.053711,0.0,0.001953,0.0,0.033202999999999996,0.0,0.004883,0.0,0.14648,0.0,0.0,66
0.0,0.014648,0.018555000000000002,0.011719,0.044922000000000004,0.000977,0.000977,0.041016000000000004,0.035156,0.0058590000000000005,0.0,0.004883,0.0,0.013672,0.0,0.0,0.017578,0.003906,0.000977,0.019531,0.0,0.0,0.041016000000000004,0.00293,0.021484,0.0,0.12012,0.001953,0.008789,0.008789,0.025391,0.0,0.001953,0.017578,0.011719,0.0,0.0,0.016602000000000002,0.033202999999999996,0.001953,0.049805,0.0,0.049805,0.17578,0.030273,0.008789,0.017578,0.012695,0.0,0.001953,0.0,0.0,0.00293,0.001953,0.040039,0.0,0.019531,0.0,0.010742,0.0,0.0,0.0,0.0,0.030273,17
0.041992,0.032227,0.011719,0.004883,0.046875,0.0,0.05859400000000001,0.012695,0.0,0.004883,0.0,0.046875,0.0,0.0,0.0,0.0,0.047852,0.0,0.00293,0.030273,0.0,0.0,0.012695,0.0,0.0,0.0,0.044922000000000004,0.021484,0.010742,0.001953,0.001953,0.0,0.0,0.05859400000000001,0.000977,0.0,0.0,0.078125,0.008789,0.000977,0.000977,0.0,0.008789,0.009766,0.024413999999999998,0.071289,0.035156,0.13379000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.042969,0.0,0.055664,0.0,0.009766,0.0,0.0,0.0,0.0,0.024413999999999998,86
0.0058590000000000005,0.004883,0.020508000000000002,0.023438,0.003906,0.004883,0.011719,0.011719,0.0,0.016602000000000002,0.003906,0.0,0.023438,0.007812,0.0,0.035156,0.003906,0.001953,0.041992,0.003906,0.0,0.001953,0.007812,0.003906,0.009766,0.004883,0.061523,0.003906,0.061523,0.011719,0.073242,0.010742,0.000977,0.00293,0.012695,0.0,0.0,0.013672,0.03418,0.025391,0.041016000000000004,0.018555000000000002,0.052734,0.044922000000000004,0.012695,0.017578,0.039062,0.0,0.007812,0.018555000000000002,0.0,0.027344,0.014648,0.057616999999999995,0.0,0.003906,0.000977,0.0,0.022461000000000002,0.0,0.0,0.00293,0.012695,0.038086,47
0.016602000000000002,0.0,0.00293,0.010742,0.10937999999999999,0.0,0.024413999999999998,0.025391,0.0,0.025391,0.004883,0.050781,0.0,0.0,0.016602000000000002,0.0,0.0,0.0,0.011719,0.004883,0.0,0.000977,0.0,0.0,0.0,0.009766,0.028319999999999998,0.025391,0.0,0.0,0.00293,0.000977,0.041992,0.073242,0.0,0.0,0.051758000000000005,0.036133,0.035156,0.004883,0.017578,0.0,0.013672,0.023438,0.000977,0.016602000000000002,0.022461000000000002,0.025391,0.0,0.0,0.055664,0.0,0.006836,0.0058590000000000005,0.068359,0.032227,0.00293,0.0,0.00293,0.083984,0.0,0.004883,0.0,0.000977,10
0.007812,0.0,0.0058590000000000005,0.025391,0.059570000000000005,0.0,0.011719,0.022461000000000002,0.000977,0.022461000000000002,0.023438,0.09375,0.0,0.006836,0.009766,0.0,0.0,0.0,0.03125,0.0058590000000000005,0.0,0.023438,0.0,0.0058590000000000005,0.007812,0.03125,0.010742,0.001953,0.0058590000000000005,0.000977,0.00293,0.0058590000000000005,0.03418,0.027344,0.0,0.0,0.042969,0.041016000000000004,0.009766,0.016602000000000002,0.011719,0.0,0.007812,0.014648,0.004883,0.017578,0.022461000000000002,0.0625,0.0,0.006836,0.044922000000000004,0.0,0.010742,0.013672,0.11523,0.021484,0.006836,0.000977,0.003906,0.0,0.0,0.023438,0.0,0.014648,2
0.004883,0.006836,0.000977,0.08984400000000001,0.0,0.064453,0.013672,0.0,0.024413999999999998,0.13280999999999998,0.0,0.0,0.014648,0.000977,0.0,0.0,0.011719,0.0,0.06640599999999999,0.0,0.0,0.0,0.008789,0.019531,0.019531,0.013672,0.006836,0.0,0.012695,0.03125,0.020508000000000002,0.0,0.023438,0.0,0.017578,0.0,0.010742,0.0,0.051758000000000005,0.11621,0.014648,0.0,0.006836,0.000977,0.004883,0.0,0.016602000000000002,0.0,0.014648,0.00293,0.0,0.0,0.033202999999999996,0.070312,0.0,0.0,0.0,0.0,0.020508000000000002,0.0,0.0,0.008789,0.009766,0.011719,88
0.043945,0.0,0.004883,0.003906,0.064453,0.0,0.029297000000000004,0.039062,0.0,0.004883,0.043945,0.008789,0.0,0.0,0.0,0.0,0.0,0.0,0.019531,0.007812,0.0,0.022461000000000002,0.001953,0.0,0.001953,0.022461000000000002,0.068359,0.0,0.012695,0.000977,0.016602000000000002,0.010742,0.0,0.078125,0.0,0.0,0.000977,0.07421900000000001,0.015625,0.007812,0.018555000000000002,0.0,0.015625,0.069336,0.000977,0.043945,0.019531,0.012695,0.0,0.020508000000000002,0.025391,0.0,0.001953,0.019531,0.032227,0.010742,0.008789,0.000977,0.012695,0.0,0.0,0.038086,0.0,0.042969,10
0.0058590000000000005,0.016602000000000002,0.022461000000000002,0.0,0.041016000000000004,0.041016000000000004,0.0,0.009766,0.003906,0.0,0.0,0.30664,0.010742,0.0,0.0,0.0,0.016602000000000002,0.001953,0.0,0.020508000000000002,0.0,0.0,0.000977,0.0,0.0,0.0,0.012695,0.007812,0.0,0.029297000000000004,0.0,0.0,0.0,0.013672,0.025391,0.0,0.0,0.001953,0.000977,0.0,0.001953,0.0,0.001953,0.08984400000000001,0.00293,0.009766,0.0,0.073242,0.0,0.0,0.0,0.0,0.0,0.0,0.22461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,30
0.0,0.003906,0.017578,0.007812,0.083984,0.0,0.010742,0.042969,0.0,0.001953,0.024413999999999998,0.026367,0.0,0.0,0.003906,0.0,0.001953,0.0,0.012695,0.024413999999999998,0.0,0.049805,0.0058590000000000005,0.003906,0.000977,0.017578,0.016602000000000002,0.017578,0.019531,0.001953,0.017578,0.048827999999999996,0.000977,0.022461000000000002,0.007812,0.0,0.000977,0.030273,0.000977,0.009766,0.000977,0.0,0.008789,0.056641,0.022461000000000002,0.041016000000000004,0.021484,0.041992,0.0,0.029297000000000004,0.016602000000000002,0.0,0.006836,0.013672,0.064453,0.030273,0.028319999999999998,0.004883,0.03418,0.0,0.0,0.029297000000000004,0.0,0.012695,79
0.0,0.001953,0.0,0.081055,0.0,0.011719,0.001953,0.0,0.018555000000000002,0.067383,0.013672,0.0,0.011719,0.00293,0.0,0.0,0.008789,0.0,0.037108999999999996,0.001953,0.0,0.0,0.004883,0.013672,0.00293,0.05859400000000001,0.0,0.0,0.048827999999999996,0.014648,0.056641,0.0,0.21094000000000002,0.0,0.011719,0.0,0.053711,0.0,0.004883,0.027344,0.012695,0.006836,0.003906,0.0,0.000977,0.0,0.004883,0.0,0.035156,0.009766,0.00293,0.0,0.045898,0.026367,0.0,0.0,0.0,0.006836,0.020508000000000002,0.006836,0.0,0.008789,0.040039,0.0,88
0.004883,0.033202999999999996,0.021484,0.0,0.12988,0.001953,0.0,0.056641,0.0,0.0,0.0,0.0058590000000000005,0.000977,0.0,0.0,0.0,0.045898,0.016602000000000002,0.0,0.025391,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.071289,0.0,0.017578,0.0,0.0,0.0,0.15039,0.03418,0.0,0.0,0.068359,0.0,0.0,0.0,0.0,0.0,0.010742,0.001953,0.086914,0.0,0.057616999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.12891,0.0,0.023438,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,34
0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.06347699999999999,0.0,0.0,0.0,0.63574,0.0,0.000977,0.0,0.0,0.0,0.0,0.0058590000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.007812,0.18652,0.0,0.0,0.0,0.0,0.041992,0.0,0.004883,0.0,0.027344,0.0,0.022461000000000002,0.000977,0.0,42
0.0,0.0,0.0,0.003906,0.0,0.000977,0.0,0.0,0.0,0.0,0.1543,0.0,0.0058590000000000005,0.011719,0.014648,0.006836,0.0,0.0,0.0,0.0,0.0,0.040039,0.0,0.0,0.0,0.070312,0.0,0.0,0.003906,0.004883,0.0,0.0058590000000000005,0.014648,0.0,0.0,0.000977,0.086914,0.0,0.0,0.0,0.0,0.022461000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0058590000000000005,0.19238,0.024413999999999998,0.042969,0.0,0.0,0.001953,0.0,0.06543,0.004883,0.048827999999999996,0.0,0.12012,0.029297000000000004,0.0,98
0.0,0.0,0.0,0.047852,0.0,0.0,0.0,0.0,0.0,0.09472699999999999,0.024413999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054688,0.0,0.0,0.0,0.0,0.006836,0.001953,0.05859400000000001,0.014648,0.0,0.001953,0.0,0.000977,0.0,0.33203,0.0,0.000977,0.0,0.11035,0.00293,0.010742,0.018555000000000002,0.08203099999999999,0.0,0.010742,0.000977,0.001953,0.000977,0.00293,0.0,0.0,0.0058590000000000005,0.0,0.0,0.043945,0.022461000000000002,0.001953,0.0,0.00293,0.0,0.0,0.0,0.0,0.039062,0.0,0.001953,90
0.009766,0.008789,0.007812,0.0,0.061523,0.0,0.006836,0.022461000000000002,0.030273,0.0,0.0,0.18457,0.001953,0.023438,0.0,0.0,0.00293,0.0,0.007812,0.017578,0.0,0.00293,0.007812,0.0,0.0,0.0,0.0,0.000977,0.007812,0.007812,0.008789,0.0,0.0,0.051758000000000005,0.003906,0.0,0.0,0.059570000000000005,0.0,0.0058590000000000005,0.0,0.0,0.0,0.00293,0.021484,0.032227,0.0058590000000000005,0.047852,0.003906,0.010742,0.0,0.0,0.0,0.004883,0.22461,0.0,0.08203099999999999,0.0,0.011719,0.0,0.0,0.0,0.0,0.008789,38
0.23633,0.019531,0.006836,0.0,0.010742,0.0,0.048827999999999996,0.032227,0.0,0.001953,0.0,0.0,0.000977,0.0,0.0,0.0,0.000977,0.039062,0.0,0.030273,0.0,0.0,0.00293,0.0,0.001953,0.0,0.0058590000000000005,0.00293,0.0,0.000977,0.0,0.0,0.0,0.23438,0.001953,0.0,0.0,0.11231,0.006836,0.001953,0.0,0.0,0.000977,0.022461000000000002,0.010742,0.055664,0.008789,0.000977,0.00293,0.0,0.0,0.0,0.0,0.0,0.020508000000000002,0.0,0.049805,0.0,0.0,0.0,0.0,0.0,0.0,0.027344,64
